0.877	0.928
0.840	0.833
0.885	0.953
0.965	0.947
0.753	0.826
-0.909	-0.758
-0.754	-0.920
-0.927	-0.795
-0.860	-0.971
-0.995	-0.782
0.875	-0.822
0.959	-0.936
0.823	-0.760
0.771	-0.859
0.776	-0.829
-0.754	0.805
-0.839	0.986
-0.943	0.958
-0.988	0.845
-0.852	0.949
0.102	0.861
0.009	0.899
0.164	0.880
0.446	0.994
0.286	0.908
0.323	0.913
0.614	0.927
0.546	0.961
0.629	0.866
0.029	0.945
-0.136	-0.992
-0.583	-0.858
-0.042	-0.864
-0.147	-0.951
-0.387	-0.948
-0.509	-0.900
-0.199	-0.905
-0.225	-0.867
-0.271	-0.858
-0.386	-0.877
0.211	-0.964
0.269	-0.974
0.442	-0.985
0.208	-0.977
0.024	-0.962
0.623	-0.965
0.585	-0.899
0.027	-0.887
0.343	-0.860
0.436	-0.855
-0.868	0.411
-0.893	0.463
-0.865	0.154
-0.991	0.166
-0.914	0.560
-0.944	0.343
-0.928	0.322
-0.948	0.014
-0.887	0.573
-0.967	0.065
0.889	0.622
0.854	0.111
0.934	0.217
0.968	0.354
0.933	0.255
0.856	0.475
0.948	0.391
0.869	0.102
0.854	0.610
0.996	0.625
-0.865	-0.026
-0.889	-0.257
-0.937	-0.549
-0.931	-0.384
-0.951	-0.272
-0.983	-0.048
-0.928	-0.329
-0.979	-0.556
-0.894	-0.648
-0.931	-0.431
0.942	-0.029
0.856	-0.419
0.967	-0.068
0.950	-0.556
0.948	-0.188
0.877	-0.467
0.930	-0.184
0.932	-0.261
0.920	-0.025
0.912	-0.107
-0.627	0.972
-0.537	0.938
-0.323	0.987
-0.074	0.925
-0.181	0.962
-0.178	0.916
-0.236	0.947
-0.043	0.929
-0.560	0.934
-0.442	0.952
0.128	0.215
0.182	0.199
0.003	0.360
0.200	0.235
0.055	0.320
0.313	0.213
0.123	0.216
0.357	0.027
0.000	0.258
0.292	0.176
0.035	0.204
0.165	0.329
0.224	0.094
0.317	0.007
0.362	0.319
0.014	0.307
0.275	0.309
0.115	0.337
0.156	0.292
0.241	0.298
0.063	0.028
0.346	0.353
0.025	0.309
0.148	0.082
0.322	0.226
-0.289	-0.264
-0.067	-0.215
-0.093	-0.069
-0.223	-0.185
-0.127	-0.325
-0.113	-0.161
-0.298	-0.168
-0.040	-0.045
-0.322	-0.061
-0.176	-0.253
-0.125	-0.087
-0.097	-0.276
-0.004	-0.168
-0.026	-0.306
-0.281	-0.041
-0.040	-0.320
-0.246	-0.033
-0.083	-0.308
-0.256	-0.100
-0.069	-0.136
-0.314	-0.159
-0.108	-0.326
-0.300	-0.005
-0.357	-0.162
-0.210	-0.123
0.092	-0.007
0.261	-0.295
0.295	-0.281
0.237	-0.047
0.356	-0.182
0.168	-0.126
0.193	-0.005
0.152	-0.177
0.366	-0.004
0.098	-0.165
0.080	-0.245
0.350	-0.355
0.017	-0.248
0.163	-0.049
0.013	-0.320
0.132	-0.050
0.220	-0.160
0.091	-0.311
0.270	-0.023
0.146	-0.115
0.202	-0.311
0.317	-0.066
0.261	-0.023
0.287	-0.161
0.009	-0.106
-0.160	0.189
-0.270	0.027
-0.363	0.091
-0.093	0.202
-0.243	0.118
-0.141	0.134
-0.138	0.057
-0.349	0.014
-0.151	0.145
-0.215	0.247
-0.293	0.152
-0.145	0.056
-0.120	0.208
-0.308	0.115
-0.324	0.069
-0.014	0.044
-0.092	0.342
-0.054	0.354
-0.101	0.197
-0.284	0.123
-0.075	0.059
-0.175	0.278
-0.197	0.170
-0.037	0.231
-0.087	0.278
