0.950	0.995
0.921	0.963
0.909	0.906
0.887	0.960
0.858	0.986
0.943	0.943
0.964	0.885
0.997	0.879
0.852	0.972
0.996	0.966
0.938	0.994
0.878	0.873
0.898	0.869
0.944	0.876
0.924	0.927
0.860	0.875
0.881	0.963
0.945	0.875
0.858	0.972
0.958	0.922
0.989	0.944
0.911	0.899
0.894	0.890
0.991	0.874
0.906	0.945
-0.982	-0.955
-0.886	-0.918
-0.906	-0.909
-0.931	-0.922
-0.970	-0.968
-0.878	-0.967
-0.860	-0.976
-0.905	-0.959
-0.944	-0.940
-0.855	-0.943
-0.907	-0.982
-0.863	-0.998
-0.872	-0.851
-0.865	-0.947
-0.863	-0.904
-0.885	-0.970
-0.870	-0.929
-0.886	-0.979
-0.953	-0.852
-0.913	-0.968
-0.876	-0.982
-0.991	-0.854
-0.981	-0.998
-0.997	-0.934
-0.909	-0.894
0.944	-0.877
0.932	-0.956
0.873	-0.867
0.882	-0.881
0.954	-0.915
0.956	-0.949
0.859	-0.903
0.876	-0.880
0.939	-0.903
0.850	-0.867
0.999	-0.938
0.897	-0.976
0.908	-0.937
0.864	-0.989
0.900	-0.959
0.884	-0.968
0.946	-0.969
0.946	-0.963
0.866	-0.977
0.998	-0.941
0.893	-0.967
0.880	-0.892
0.955	-0.989
0.968	-0.952
0.985	-0.894
-0.907	0.944
-0.880	0.975
-0.881	0.945
-0.884	0.860
-0.853	0.983
-0.973	0.991
-0.857	0.935
-0.907	0.982
-0.977	0.943
-0.951	0.850
-0.946	0.852
-0.927	0.953
-0.960	0.905
-0.905	0.939
-0.976	0.876
-0.971	0.885
-0.937	0.891
-0.945	0.947
-0.909	0.975
-0.880	0.898
-0.871	0.986
-0.976	0.874
-0.950	0.986
-0.976	0.885
-0.935	0.971
0.215	0.009
0.117	0.299
0.348	0.340
0.068	0.023
0.168	0.041
0.033	0.333
0.247	0.086
0.182	0.106
0.116	0.133
0.042	0.348
0.202	0.227
0.037	0.131
0.337	0.334
0.306	0.249
0.204	0.323
0.072	0.191
0.172	0.064
0.184	0.021
0.204	0.093
0.056	0.356
0.249	0.314
0.043	0.364
0.242	0.202
0.354	0.193
0.010	0.280
-0.059	-0.063
-0.029	-0.127
-0.063	-0.094
-0.003	-0.081
-0.335	-0.020
-0.335	-0.194
-0.268	-0.057
-0.006	-0.347
-0.293	-0.101
-0.129	-0.114
-0.326	-0.273
-0.131	-0.063
-0.264	-0.076
-0.108	-0.054
-0.026	-0.058
-0.136	-0.140
-0.297	-0.227
-0.138	-0.136
-0.072	-0.138
-0.231	-0.085
-0.116	-0.219
-0.198	-0.035
-0.112	-0.174
-0.314	-0.169
-0.299	-0.300
0.102	-0.315
0.110	-0.019
0.263	-0.007
0.312	-0.177
0.155	-0.041
0.287	-0.193
0.277	-0.070
0.053	-0.133
0.357	-0.108
0.137	-0.041
0.211	-0.340
0.038	-0.276
0.246	-0.109
0.285	-0.272
0.286	-0.341
0.275	-0.039
0.096	-0.119
0.029	-0.306
0.126	-0.154
0.089	-0.075
0.241	-0.147
0.078	-0.008
0.353	-0.084
0.245	-0.138
0.282	-0.364
-0.175	0.050
-0.083	0.056
-0.105	0.021
-0.258	0.267
-0.205	0.329
-0.280	0.006
-0.355	0.092
-0.366	0.158
-0.329	0.329
-0.224	0.097
-0.153	0.239
-0.287	0.086
-0.327	0.198
-0.353	0.227
-0.226	0.107
-0.018	0.074
-0.241	0.075
-0.125	0.316
-0.320	0.119
-0.225	0.312
-0.310	0.351
-0.204	0.256
-0.295	0.229
-0.127	0.059
-0.210	0.191
